feature_id,202304012300
13446,2.423960883146054
13456,2.820804048314366
13520,0.8593125105314121
13684,1.0647636425280391
14004,0.43676860335678763
14089,0.9218660489754213
14262,0.5109375825641266
14286,0.268283075973782
13488,0.9455686445389487
13516,0.7546891790584332
13645,2.0447945119356934
14293,0.3118853424596471
14280,1.0095275452179855
13924,0.5038474098357761
13432,1.6186337560912982
13437,1.0805583634242648
13454,1.3489864871205204
13459,0.6948775382271125
13470,0.79993050668611
13482,0.6018825176466331
13500,0.560265868320586
13509,0.6007034770335277
13511,1.8116806860141783
13514,0.13267269469542212
13515,0.4134781952287703
13522,1.9275935199542658
13523,0.41537900643769626
13549,0.6294836472326155
13555,1.009213604864965
13556,0.9739155289770011
13557,1.3840595064367052
13567,0.7238683332018481
13568,0.24691733643317776
13569,1.0515874494418893
13573,0.6156148744857821
13574,0.9935496282339281
13578,0.5462190013156769
13579,0.5112953622997313
13592,0.7610924554906736
13593,0.6718613935179726
13598,0.487409860892868
13606,0.4983481706979354
13607,0.5670681524169534
13609,0.09288673265574209
13610,0.8249715235964202
13644,0.7875659057609139
13646,0.6926926411885248
13654,0.025967591619378012
13662,0.23871445533590477
13663,0.542087196456136
13664,0.7075097485498185
13666,0.7046497224338139
13668,0.8487078288970806
13669,0.37621425121482477
13689,0.43395594894976164
13690,0.8380796845541352
13691,0.3696190200078152
13710,1.484924138359134
13711,0.6379507034848515
13725,0.6462980711646626
13727,0.7674525256051056
13730,0.04040703491535747
13732,0.2379931261325194
13735,0.08389099544197527
13748,0.08280682544893825
13754,0.2667935242800886
13771,0.028208551479665053
13775,0.14832757395754556
13776,0.3493744643025878
13777,0.2129326632564257
13780,0.6764899632765017
13781,2.1530795802209313
13788,0.13562272078519141
13802,1.0377404081291355
13804,0.9217533510123163
13807,0.7186056365291739
13819,0.23063634146265294
13827,0.5196834042441332
13848,0.9696254790037714
13875,0.7436145486219518
13876,0.9647750698980904
13879,0.620885453324126
13883,0.06227897754964986
13891,0.7976788931401074
13922,1.4515113983763694
13602,0.37665640307924275
13925,0.5627670164732456
13951,0.41078295218821215
13960,0.17622249889421884
13964,0.008074365803360052
13976,0.5523126527137023
13977,0.10347775386378354
13984,0.727608324111765
13989,0.7782000652564945
13997,0.8108082231165366
13998,0.7565255489301779
13558,0.5668541991871474
14009,0.01426800144656646
14011,0.18167684696294137
14013,0.2926380722805574
13513,1.3264915971938682
14018,0.6572966010370083
14024,0.7405156743272262
13507,0.965645437982357
14039,0.5523398014711692
14041,0.4013402973321057
14058,0.029579275999255902
14035,0.5773681479192707
14068,0.5442336045510031
14078,0.3500434867333592
14088,0.7451223400181852
14091,0.23165950699912213
14093,0.012615202712657292
14096,0.2740341702272499
14117,0.7337166607267381
14119,1.1724770669807807
14122,0.37529328461871647
14127,0.4860037095520443
14136,0.592998715317938
14151,0.2738319791135017
14153,0.4463344954607851
14183,0.35780308138592354
13616,0.7516368211222654
14189,1.3190192848592626
14191,0.43228004525015234
14211,0.1594538348738025
14216,0.4153225600650146
14227,0.5586876185588574
13452,0.7018706687958314
14236,0.006671847987167179
14264,0.5697545320638503
14273,0.14798655102250532
